100001000000000000100000001000000000000000,0,0,12,4
100001000000000000100000001000000000000000,1,0,12,4
100001000000000000100000001000000000000000,0,1,12,4
100001000000000000100000001000000000000000,0,0,16,4
100001000000000000100000001000000000000000,1,1,16,4
100001000000000000100000001001000000000000,0,0,3,1
100001000000000000100000001001000000000000,0,0,7,1
100001000000000000100000001001000000000000,2,1,7,1
100001000000000000100000001001000000000000,0,0,3,1
100001000000000000100000001001000000000000,1,0,3,1
010000010000000000010000001001100000000000,1,1,16,3
010000010000000000010000001001100000000000,2,1,16,3
010000010000000000010000001001100000000000,2,1,12,3
010000010000000000010000001001100000000000,0,1,3,2
010000010000000000010000001001100000000000,0,1,7,2
010000010000000000010000001000100000000000,0,1,7,3
010000010000000000010000001000100000000000,2,1,7,3
010000010000000000010000001000100000000000,2,1,16,2
010000010000000000010000001000100000000000,0,1,12,2
010000010000000000010000001000100000000000,0,0,7,2
001000010000000000010000001000100000000000,2,0,16,3
001000010000000000010000001000100000000000,0,1,16,2
001000010000000000010000001000100000000000,0,0,16,2
001000010000000000010000001000100000000000,0,0,16,2
001000010000000000010000001000100000000000,1,0,12,2
001000010000000000010000001001100000000000,0,0,16,3
001000010000000000010000001001100000000000,0,0,12,3
001000010000000000010000001001100000000000,1,1,7,3
001000010000000000010000001001100000000000,1,0,16,3
001000010000000000010000001001100000000000,0,0,16,3
000100000001000000000000000011000000000000,0,1,12,7
000100000001000000000000000011000000000000,2,1,12,7
000100000001000000000000000011000000000000,0,1,12,7
000100000001000000000000000011000000000000,0,1,12,7
000100000001000000000000000011000000000000,2,1,12,7
000100000001000000000000000010000000000000,0,1,3,5
000100000001000000000000000010000000000000,2,1,5,5
000100000001000000000000000010000000000000,1,1,3,5
000100000001000000000000000010000000000000,1,1,7,5
000100000001000000000000000010000000000000,0,1,7,5
100000010000000010000000100000100000000000,1,1,16,5
100000010000000010000000100000100000000000,2,0,12,4
100000010000000010000000100000100000000000,0,1,12,4
100000010000000010000000100000100000000000,1,1,16,4
100000010000000010000000100000100000000000,2,1,12,4
100000010000000010000000100001100000000000,2,1,16,3
100000010000000010000000100001100000000000,1,1,5,2
100000010000000010000000100001100000000000,0,0,7,2
100000010000000010000000100001100000000000,2,0,7,2
100000010000000010000000100001100000000000,0,1,7,2
100000010000000100000001000001001000000000,1,1,16,3
100000010000000100000001000001001000000000,0,1,12,3
100000010000000100000001000001001000000000,2,1,12,2
100000010000000100000001000001001000000000,1,1,5,2
100000010000000100000001000001001000000000,2,1,16,2
100000010000000100000001000000001000000000,2,0,16,4
100000010000000100000001000000001000000000,0,1,16,4
100000010000000100000001000000001000000000,0,1,16,4
100000010000000100000001000000001000000000,2,1,16,4
100000010000000100000001000000001000000000,2,0,12,4
000000010000000000010000001001100000000000,1,1,7,4
000000010000000000010000001001100000000000,0,0,12,4
000000010000000000010000001001100000000000,1,0,12,4
000000010000000000010000001001100000000000,2,0,12,4
000000010000000000010000001001100000000000,1,0,12,4
000000010000000000010000001000100000000000,2,1,3,4
000000010000000000010000001000100000000000,2,1,16,4
000000010000000000010000001000100000000000,0,0,16,4
000000010000000000010000001000100000000000,2,1,12,4
000000010000000000010000001000100000000000,0,0,16,4
010000100000000010000000100001000000000000,0,0,12,5
010000100000000010000000100001000000000000,1,1,12,5
010000100000000010000000100001000000000000,2,1,12,5
010000100000000010000000100001000000000000,1,0,16,5
010000100000000010000000100001000000000000,2,0,7,5
010000100000000010000000100000000000000000,0,1,7,4
010000100000000010000000100000000000000000,1,1,7,4
010000100000000010000000100000000000000000,1,1,16,4
010000100000000010000000100000000000000000,0,1,16,4
010000100000000010000000100000000000000000,2,0,12,3
001001000000000000100000001001000000000000,1,1,12,4
001001000000000000100000001001000000000000,1,0,12,4
001001000000000000100000001001000000000000,0,0,16,4
001001000000000000100000001001000000000000,0,0,7,3
001001000000000000100000001001000000000000,0,1,12,3
001001000000000000100000001000000000000000,2,1,5,3
001001000000000000100000001000000000000000,0,0,16,3
001001000000000000100000001000000000000000,2,1,12,3
001001000000000000100000001000000000000000,1,1,12,3
001001000000000000100000001000000000000000,2,1,3,3
010010000000000100000000010000000000000000,1,1,12,3
010010000000000100000000010000000000000000,0,0,16,3
010010000000000100000000010000000000000000,2,1,16,3
010010000000000100000000010000000000000000,1,1,16,3
010010000000000100000000010000000000000000,2,0,5,3
010010000000000100000000010001000000000000,0,1,12,4
010010000000000100000000010001000000000000,0,0,12,4
010010000000000100000000010001000000000000,0,1,16,4
010010000000000100000000010001000000000000,1,1,7,3
010010000000000100000000010001000000000000,0,0,12,3
001000000100010000000000010001000100000000,1,1,12,3
001000000100010000000000010001000100000000,0,1,12,3
001000000100010000000000010001000100000000,1,1,12,3
001000000100010000000000010001000100000000,2,1,16,3
001000000100010000000000010001000100000000,2,1,16,2
001000000100010000000000010000000100000000,0,1,16,2
001000000100010000000000010000000100000000,0,1,7,2
001000000100010000000000010000000100000000,0,1,12,2
001000000100010000000000010000000100000000,1,1,16,2
001000000100010000000000010000000100000000,2,1,12,2
000001000000000000100000001000000000000000,2,1,12,4
000001000000000000100000001000000000000000,0,1,12,4
000001000000000000100000001000000000000000,2,1,16,4
000001000000000000100000001000000000000000,2,0,16,4
000001000000000000100000001000000000000000,1,1,16,4
000001000000000000100000001001000000000000,1,1,16,5
000001000000000000100000001001000000000000,1,0,16,5
000001000000000000100000001001000000000000,1,1,16,5
000001000000000000100000001001000000000000,1,1,7,4
000001000000000000100000001001000000000000,0,1,12,4
100000001000000100000000100001001000000000,0,1,16,3
100000001000000100000000100001001000000000,0,1,12,3
100000001000000100000000100001001000000000,0,0,16,3
100000001000000100000000100001001000000000,1,1,12,2
100000001000000100000000100001001000000000,1,1,16,2
100000001000000100000000100000001000000000,0,0,7,4
100000001000000100000000100000001000000000,0,1,16,4
100000001000000100000000100000001000000000,0,1,12,4
100000001000000100000000100000001000000000,1,1,16,4
100000001000000100000000100000001000000000,1,1,12,4
000000000100010000000000010001000100000000,2,1,3,4
000000000100010000000000010001000100000000,2,1,16,4
000000000100010000000000010001000100000000,1,1,16,4
000000000100010000000000010001000100000000,0,1,16,4
000000000100010000000000010001000100000000,2,1,12,4
000000000100010000000000010000000100000000,0,1,5,4
000000000100010000000000010000000100000000,2,1,16,3
000000000100010000000000010000000100000000,1,1,12,3
000000000100010000000000010000000100000000,1,1,3,3
000000000100010000000000010000000100000000,2,1,3,3
000000100000000000100000001000000000000000,2,0,12,6
000000100000000000100000001000000000000000,1,0,16,6
000000100000000000100000001000000000000000,1,0,12,6
000000100000000000100000001000000000000000,1,1,12,6
000000100000000000100000001000000000000000,0,1,16,5
000000100000000000100000001001000000000000,2,1,12,6
000000100000000000100000001001000000000000,1,0,12,6
000000100000000000100000001001000000000000,1,1,16,5
000000100000000000100000001001000000000000,2,0,16,5
